***********************************************************
 Czas           Środek         Powierzchnia   dT           
 591.474493361  153.745860706  178.645714769  24.8998540634
 592.592592592  153.837848142  178.688408959  24.8505608173
 593.710691823  153.929656076  178.731016572  24.8013604957
 594.828791055  154.021284810  178.773537801  24.7522529910
 595.946890286  154.112734645  178.815972840  24.7032381946
 597.064989517  154.204005881  178.858321879  24.6543159972
 598.183088749  154.295098820  178.900585109  24.6054862886
 599.301187980  154.386013764  178.942762721  24.5567489577
 600.419287211  154.476751013  178.984854905  24.5081038925
 601.537386443  154.567310869  179.026861850  24.4595509802
 602.655485674  154.657693636  179.068783743  24.4110901074
 603.773584905  154.747899614  179.110620774  24.3627211597
 604.891684136  154.837929106  179.152373128  24.3144440220
 606.009783368  154.927782415  179.194040993  24.2662585784
 607.127882599  155.017459842  179.235624555  24.2181647124
 608.245981830  155.106961691  179.277123998  24.1701623065
 609.364081062  155.196288264  179.318539507  24.1222512429
 610.482180293  155.285439864  179.359871266  24.0744314027
 611.600279524  155.374416793  179.401119460  24.0267026666
 612.718378756  155.463219355  179.442284270  23.9790649145
 613.836477987  155.551847853  179.483365878  23.9315180257
 614.954577218  155.640302589  179.524364467  23.8840618789
 616.072676450  155.728583866  179.565280218  23.8366963521
 617.190775681  155.816691988  179.606113311  23.7894213227
 618.308874912  155.904627257  179.646863925  23.7422366676
 619.426974143  155.992389977  179.687532240  23.6951422631
 620.545073375  156.079980451  179.728118436  23.6481379848
 621.663172606  156.167398981  179.768622689  23.6012237079
 622.781271837  156.254645871  179.809045178  23.5543993069
 623.899371069  156.341721424  179.849386080  23.5076646560
 625.017470300  156.428625942  179.889645571  23.4610196287
 626.135569531  156.515359729  179.929823827  23.4144640980
 627.253668763  156.601923087  179.969921024  23.3679979365
 628.371767994  156.688316319  180.009937336  23.3216210162
 629.489867225  156.774539729  180.049872937  23.2753332088
 630.607966457  156.860593617  180.089728003  23.2291343854
 631.726065688  156.946478288  180.129502705  23.1830244167
 632.844164919  157.032194044  180.169197217  23.1370031730
 633.962264150  157.117741186  180.208811710  23.0910705241
 635.080363382  157.203120017  180.248346357  23.0452263393
 636.198462613  157.288330840  180.287801328  22.9994704879
 637.316561844  157.373373956  180.327176795  22.9538028383
 638.434661076  157.458249668  180.366472927  22.9082232587
 639.552760307  157.542958276  180.405689894  22.8627316172
 640.670859538  157.627500084  180.444827865  22.8173277812
 641.788958770  157.711875391  180.483887009  22.7720116177
 642.907058001  157.796084500  180.522867494  22.7267829937
 644.025157232  157.880127712  180.561769487  22.6816417756
 645.143256464  157.964005327  180.600593156  22.6365878296
 646.261355695  158.047717647  180.639338668  22.5916210214
 647.379454926  158.131264972  180.678006189  22.5467412167
 648.497554157  158.214647603  180.716595883  22.5019482806
 649.615653389  158.297865839  180.755107918  22.4572420780
 650.733752620  158.380919982  180.793542456  22.4126224737
 651.851851851  158.463810331  180.831899663  22.3680893320
 652.969951083  158.546537186  180.870179703  22.3236425171
 654.088050314  158.629100846  180.908382739  22.2792818927
 655.206149545  158.711501611  180.946508933  22.2350073225
 656.324248777  158.793739779  180.984558449  22.1908186699
 657.442348008  158.875815649  181.022531447  22.1467157981
 658.560447239  158.957729521  181.060428091  22.1026985699
 659.678546470  159.039481692  181.098248540  22.0587668480
 660.796645702  159.121072460  181.135992956  22.0149204951
 661.914744933  159.202502124  181.173661498  21.9711593732
 663.032844164  159.283770982  181.211254326  21.9274833446
 664.150943396  159.364879329  181.248771600  21.8838922712
 665.269042627  159.445827465  181.286213479  21.8403860146
 666.387141858  159.526615684  181.323580121  21.7969644365
 667.505241090  159.607244285  181.360871684  21.7536273982
 668.623340321  159.687713564  181.398088325  21.7103747610
 669.741439552  159.768023816  181.435230202  21.6672063860
 670.859538784  159.848175337  181.472297471  21.6241221340
 671.977638015  159.928168423  181.509290289  21.5811218659
 673.095737246  160.008003369  181.546208812  21.5382054424
 674.213836477  160.087680470  181.583053194  21.4953727239
 675.331935709  160.167200021  181.619823592  21.4526235708
 676.450034940  160.246562316  181.656520160  21.4099578435
 677.568134171  160.325767649  181.693143051  21.3673754022
 678.686233403  160.404816314  181.729692421  21.3248761069
 679.804332634  160.483708604  181.766168421  21.2824598176
 680.922431865  160.562444812  181.802571206  21.2401263942
 682.040531097  160.641025231  181.838900928  21.1978756965
 683.158630328  160.719450154  181.875157739  21.1557075842
 684.276729559  160.797719873  181.911341790  21.1136219170
 685.394828791  160.875834680  181.947453234  21.0716185543
 686.512928022  160.953794866  181.983492221  21.0296973559
 687.631027253  161.031600722  182.019458903  20.9878581810
 688.749126484  161.109252539  182.055353428  20.9461008890
 689.867225716  161.186750608  182.091175948  20.9044253394
 690.985324947  161.264095219  182.126926611  20.8628313914
 692.103424178  161.341286662  182.162605566  20.8213189042
 693.221523410  161.418325226  182.198212963  20.7798877371
 694.339622641  161.495211201  182.233748950  20.7385377493
 695.457721872  161.571944874  182.269213674  20.6972687999
 696.575821104  161.648526536  182.304607284  20.6560807480
 697.693920335  161.724956473  182.339929926  20.6149734528
 698.812019566  161.801234974  182.375181747  20.5739467733
 699.930118798  161.877362326  182.410362895  20.5330005687
 701.048218029  161.953338815  182.445473514  20.4921346981
 702.166317260  162.029164730  182.480513750  20.4513490204
 703.284416491  162.104840355  182.515483750  20.4106433949
 704.402515723  162.180365977  182.550383658  20.3700176806
 705.520614954  162.255741881  182.585213618  20.3294717367
 706.638714185  162.330968353  182.619973775  20.2890054221
 707.756813417  162.406045677  182.654664273  20.2486185962
 708.874912648  162.480974138  182.689285256  20.2083111180
 709.993011879  162.555754020  182.723836867  20.1680828467
 711.111111111  162.630385606  182.758319248  20.1279336416
 712.229210342  162.704869180  182.792732542  20.0878633618
 713.347309573  162.779205024  182.827076891  20.0478718668
 714.465408805  162.853393422  182.861352438  20.0079590157
 715.583508036  162.927434655  182.895559323  19.9681246680
 716.701607267  163.001329005  182.929697688  19.9283686831
 717.819706498  163.075076754  182.963767674  19.8886909205
 718.937805730  163.148678181  182.997769421  19.8490912397
 720.055904961  163.222133569  183.031703069  19.8095695002
 721.174004192  163.295443196  183.065568758  19.7701255617
 722.292103424  163.368607344  183.099366628  19.7307592838
 723.410202655  163.441626290  183.133096817  19.6914705265
 724.528301886  163.514500315  183.166759464  19.6522591494
 725.646401118  163.587229696  183.200354708  19.6131250125
 726.764500349  163.659814712  183.233882688  19.5740679757
 727.882599580  163.732255640  183.267343539  19.5350878992
 729.000698812  163.804552759  183.300737402  19.4961846430
 730.118798043  163.876706344  183.334064411  19.4573580674
 731.236897274  163.948716672  183.367324705  19.4186080326
 732.354996505  164.020584020  183.400518419  19.3799343991
 733.473095737  164.092308663  183.433645690  19.3413370274
 734.591194968  164.163890876  183.466706654  19.3028157779
 735.709294199  164.235330935  183.499701446  19.2643705114
 736.827393431  164.306629113  183.532630202  19.2260010887
 737.945492662  164.377785685  183.565493056  19.1877073706
 739.063591893  164.448800925  183.598290143  19.1494892180
 740.181691125  164.519675105  183.631021597  19.1113464921
 741.299790356  164.590408499  183.663687553  19.0732790540
 742.417889587  164.661001378  183.696288143  19.0352867650
 743.535988819  164.731454015  183.728823501  18.9973694866
 744.654088050  164.801766681  183.761293761  18.9595270802
 745.772187281  164.871939647  183.793699055  18.9217594074
 746.890286512  164.941973185  183.826039515  18.8840663301
 748.008385744  165.011867563  183.858315273  18.8464477101
 749.126484975  165.081623053  183.890526462  18.8089034093
 750.244584206  165.151239923  183.922673213  18.7714332899
 751.362683438  165.220718443  183.954755657  18.7340372142
 752.480782669  165.290058880  183.986773924  18.6967150444
 753.598881900  165.359261503  184.018728147  18.6594666431
 754.716981132  165.428326581  184.050618454  18.6222918730
 755.835080363  165.497254379  184.082444976  18.5851905968
 756.953179594  165.566045165  184.114207842  18.5481626773
 758.071278825  165.634699205  184.145907183  18.5112079777
 759.189378057  165.703216765  184.177543126  18.4743263610
 760.307477288  165.771598111  184.209115802  18.4375176907
 761.425576519  165.839843508  184.240625338  18.4007818301
 762.543675751  165.907953220  184.272071863  18.3641186429
 763.661774982  165.975927512  184.303455505  18.3275279928
 764.779874213  166.043766647  184.334776391  18.2910097437
 765.897973445  166.111470889  184.366034649  18.2545637596
 767.016072676  166.179040501  184.397230406  18.2181899047
 768.134171907  166.246475745  184.428363788  18.1818880434
 769.252271139  166.313776883  184.459434923  18.1456580401
 770.370370370  166.380944177  184.490443937  18.1094997595
 771.488469601  166.447977888  184.521390955  18.0734130664
 772.606568832  166.514878277  184.552276103  18.0373978257
 773.724668064  166.581645604  184.583099507  18.0014539026
 774.842767295  166.648280129  184.613861292  17.9655811623
 775.960866526  166.714782112  184.644561582  17.9297794703
 777.078965758  166.781151810  184.675200502  17.8940486922
 778.197064989  166.847389484  184.705778177  17.8583886936
 779.315164220  166.913495390  184.736294731  17.8227993406
 780.433263452  166.979469787  184.766750287  17.7872804992
 781.551362683  167.045312932  184.797144968  17.7518320356
 782.669461914  167.111025082  184.827478899  17.7164538164
 783.787561146  167.176606493  184.857752201  17.6811457080
 784.905660377  167.242057421  184.887964998  17.6459075772
 786.023759608  167.307378121  184.918117412  17.6107392910
 787.141858839  167.372568848  184.948209565  17.5756407165
 788.259958071  167.437629858  184.978241579  17.5406117209
 789.378057302  167.502561404  185.008213575  17.5056521717
 790.496156533  167.567363739  185.038125676  17.4707619365
 791.614255765  167.632037118  185.067978001  17.4359408831
 792.732354996  167.696581792  185.097770672  17.4011888795
 793.850454227  167.760998015  185.127503809  17.3665057937
 794.968553459  167.825286039  185.157177533  17.3318914943
 796.086652690  167.889446114  185.186791964  17.2973458496
 797.204751921  167.953478492  185.216347220  17.2628687283
 798.322851153  168.017383423  185.245843423  17.2284599993
 799.440950384  168.081161158  185.275280690  17.1941195317
 800.559049615  168.144811947  185.304659142  17.1598471947
 801.677148846  168.208336038  185.333978896  17.1256428578
 802.795248078  168.271733681  185.363240071  17.0915063904
 803.913347309  168.335005123  185.392442786  17.0574376624
 805.031446540  168.398150614  185.421587158  17.0234365438
 806.149545772  168.461170400  185.450673304  16.9895029047
 807.267645003  168.524064728  185.479701344  16.9556366154
 808.385744234  168.586833846  185.508671393  16.9218375466
 809.503843466  168.649477999  185.537583568  16.8881055688
 810.621942697  168.711997434  185.566437987  16.8544405531
 811.740041928  168.774392395  185.595234765  16.8208423705
 812.858141160  168.836663127  185.623974020  16.7873108923
 813.976240391  168.898809876  185.652655866  16.7538459899
 815.094339622  168.960832884  185.681280419  16.7204475351
 816.212438853  169.022732395  185.709847795  16.6871153997
 817.330538085  169.084508654  185.738358110  16.6538494558
 818.448637316  169.146161901  185.766811477  16.6206495755
 819.566736547  169.207692381  185.795208012  16.5875156314
 820.684835779  169.269100333  185.823547829  16.5544474961
 821.802935010  169.330386001  185.851831043  16.5214450423
 822.921034241  169.391549624  185.880057767  16.4885081431
 824.039133473  169.452591443  185.908228115  16.4556366718
 825.157232704  169.513511699  185.936342200  16.4228305017
 826.275331935  169.574310630  185.964400137  16.3900895064
 827.393431167  169.634988477  185.992402037  16.3574135598
 828.511530398  169.695545478  186.020348013  16.3248025359
 829.629629629  169.755981870  186.048238179  16.2922563087
 830.747728860  169.816297893  186.076072646  16.2597747528
 831.865828092  169.876493784  186.103851526  16.2273577428
 832.983927323  169.936569779  186.131574932  16.1950051534
 834.102026554  169.996526115  186.159242974  16.1627168595
 835.220125786  170.056363028  186.186855765  16.1304927365
 836.338225017  170.116080755  186.214413414  16.0983326597
